STUDENT_ID,GENDER,PREF1,PREF2,PREF3,PREF4,PREF5,PREF6,PREF7
4018,여,청주대성고,청주중앙여고,상당고,주성고,금천고,봉명고,충북여고
4019,여,주성고,산남고,청주대성고,봉명고,청주여고,청주중앙여고,일신여고
4020,여,봉명고,서원고,금천고,산남고,흥덕고,청주대성고,충북여고
4021,여,흥덕고,충북여고,청주여고,일신여고,서원고,금천고,충대사대부고
4022,여,청주대성고,금천고,주성고,흥덕고,청주여고,청주중앙여고,상당고
4023,여,충대사대부고,흥덕고,청주대성고,충북여고,봉명고,상당고,청주여고
4024,여,청주여고,충북여고,금천고,청주대성고,산남고,충대사대부고,주성고
4025,여,상당고,금천고,일신여고,청주여고,서원고,청주중앙여고,충대사대부고
4026,여,상당고,흥덕고,금천고,청주대성고,서원고,주성고,봉명고
4027,여,충대사대부고,산남고,일신여고,청주여고,상당고,금천고,봉명고
4028,여,흥덕고,산남고,충북여고,봉명고,충대사대부고,청주여고,서원고
4029,여,금천고,주성고,충북여고,상당고,충대사대부고,서원고,봉명고
4030,여,충대사대부고,충북여고,주성고,서원고,청주여고,상당고,봉명고
4031,여,청주대성고,충북여고,산남고,서원고,청주여고,금천고,충대사대부고
4032,여,흥덕고,충대사대부고,상당고,서원고,봉명고,청주대성고,청주여고
4033,여,청주중앙여고,봉명고,충대사대부고,충북여고,청주대성고,청주여고,주성고
4034,여,흥덕고,청주중앙여고,주성고,봉명고,청주여고,충대사대부고,산남고
4035,여,충대사대부고,서원고,청주대성고,주성고,청주중앙여고,산남고,흥덕고
4036,여,청주대성고,상당고,청주중앙여고,일신여고,충대사대부고,산남고,흥덕고
4037,여,청주대성고,산남고,서원고,충북여고,주성고,금천고,청주여고
4038,여,충대사대부고,서원고,충북여고,청주대성고,흥덕고,상당고,청주여고
4039,여,상당고,청주중앙여고,충대사대부고,충북여고,흥덕고,청주여고,금천고
4040,여,산남고,주성고,청주중앙여고,흥덕고,충북여고,금천고,상당고
4041,여,청주대성고,흥덕고,청주중앙여고,서원고,주성고,금천고,상당고
4042,여,산남고,봉명고,흥덕고,충대사대부고,금천고,주성고,충북여고
4043,여,산남고,흥덕고,서원고,주성고,일신여고,충대사대부고,청주여고
4044,여,주성고,청주중앙여고,상당고,충북여고,서원고,흥덕고,금천고
4045,여,청주대성고,흥덕고,산남고,금천고,청주중앙여고,주성고,충북여고
4046,여,서원고,봉명고,주성고,청주대성고,흥덕고,충북여고,충대사대부고
4047,여,충북여고,청주대성고,흥덕고,청주중앙여고,상당고,일신여고,금천고
4048,여,충대사대부고,충북여고,청주대성고,흥덕고,산남고,일신여고,금천고
4049,여,산남고,청주대성고,충대사대부고,흥덕고,서원고,봉명고,상당고
4050,여,충북여고,봉명고,산남고,충대사대부고,청주중앙여고,일신여고,서원고
4051,여,흥덕고,상당고,일신여고,주성고,충북여고,청주여고,서원고
4052,여,청주여고,일신여고,금천고,충북여고,상당고,주성고,봉명고
4053,여,충북여고,일신여고,주성고,청주중앙여고,봉명고,상당고,산남고
4054,여,산남고,금천고,청주대성고,충대사대부고,청주여고,주성고,충북여고
4055,여,흥덕고,일신여고,주성고,청주여고,서원고,금천고,상당고
4056,여,청주대성고,충대사대부고,청주중앙여고,일신여고,상당고,봉명고,주성고
4057,여,청주대성고,일신여고,충대사대부고,봉명고,주성고,충북여고,상당고
4058,여,상당고,금천고,일신여고,청주중앙여고,흥덕고,청주대성고,주성고
4059,여,충대사대부고,일신여고,청주대성고,주성고,흥덕고,봉명고,청주중앙여고
4060,여,주성고,충대사대부고,일신여고,충북여고,서원고,청주여고,상당고
4061,여,상당고,충북여고,충대사대부고,서원고,청주대성고,청주중앙여고,청주여고
4062,여,충북여고,금천고,청주대성고,산남고,청주중앙여고,청주여고,일신여고
4063,여,청주여고,서원고,충북여고,일신여고,흥덕고,주성고,상당고
4064,여,산남고,서원고,흥덕고,금천고,일신여고,충북여고,청주중앙여고
4065,여,상당고,봉명고,청주중앙여고,서원고,일신여고,청주대성고,청주여고
4066,여,청주여고,봉명고,흥덕고,충북여고,일신여고,상당고,충대사대부고
4067,여,청주여고,청주대성고,주성고,충대사대부고,봉명고,산남고,서원고
4068,여,산남고,청주대성고,충북여고,서원고,청주여고,주성고,흥덕고
4069,여,서원고,일신여고,충대사대부고,산남고,주성고,청주중앙여고,청주대성고
4070,여,금천고,일신여고,산남고,주성고,상당고,충대사대부고,청주중앙여고
4071,여,청주여고,충대사대부고,청주중앙여고,흥덕고,금천고,서원고,봉명고
4072,여,주성고,상당고,서원고,봉명고,일신여고,청주여고,청주대성고
4073,여,충북여고,주성고,봉명고,산남고,청주여고,일신여고,서원고
4074,여,주성고,충북여고,상당고,산남고,청주대성고,금천고,서원고
4075,여,봉명고,충대사대부고,청주여고,흥덕고,서원고,주성고,금천고
4076,여,충대사대부고,금천고,일신여고,청주중앙여고,상당고,서원고,주성고
4077,여,흥덕고,봉명고,상당고,충대사대부고,청주여고,서원고,산남고
4078,여,청주대성고,흥덕고,청주중앙여고,충북여고,충대사대부고,주성고,상당고
4079,여,상당고,일신여고,흥덕고,산남고,주성고,충북여고,금천고
4080,여,산남고,일신여고,청주대성고,주성고,서원고,충대사대부고,충북여고
4081,여,봉명고,청주중앙여고,충북여고,상당고,청주대성고,산남고,청주여고
4082,여,청주여고,흥덕고,산남고,충대사대부고,금천고,충북여고,주성고
4083,여,충대사대부고,청주중앙여고,청주대성고,청주여고,봉명고,금천고,충북여고
4084,여,주성고,충북여고,금천고,서원고,청주여고,청주중앙여고,일신여고
4085,여,청주중앙여고,흥덕고,산남고,일신여고,충대사대부고,청주대성고,서원고
4086,여,산남고,청주여고,청주중앙여고,흥덕고,봉명고,금천고,일신여고
4087,여,청주여고,청주대성고,상당고,주성고,충대사대부고,서원고,흥덕고
4088,여,서원고,흥덕고,청주여고,충북여고,상당고,충대사대부고,금천고
4089,여,금천고,청주대성고,충대사대부고,일신여고,상당고,충북여고,청주중앙여고
4090,여,흥덕고,금천고,상당고,충북여고,청주여고,충대사대부고,주성고
4091,여,흥덕고,충북여고,주성고,상당고,봉명고,금천고,일신여고
4092,여,산남고,충대사대부고,봉명고,일신여고,주성고,충북여고,금천고
4093,여,청주여고,일신여고,산남고,서원고,봉명고,금천고,주성고
4094,여,금천고,충대사대부고,충북여고,일신여고,봉명고,상당고,청주대성고
4095,여,서원고,금천고,상당고,충대사대부고,산남고,청주대성고,청주여고
4096,여,청주중앙여고,청주여고,충북여고,산남고,흥덕고,주성고,일신여고
4097,여,서원고,봉명고,일신여고,상당고,산남고,청주대성고,충대사대부고
4098,여,흥덕고,청주여고,산남고,청주대성고,주성고,일신여고,서원고
4099,여,충대사대부고,청주중앙여고,서원고,흥덕고,봉명고,일신여고,충북여고
4100,여,봉명고,상당고,충대사대부고,흥덕고,일신여고,청주여고,청주중앙여고
4101,여,충대사대부고,청주여고,일신여고,충북여고,흥덕고,금천고,상당고
4102,여,청주중앙여고,청주여고,금천고,서원고,산남고,흥덕고,봉명고
4103,여,봉명고,서원고,흥덕고,일신여고,충대사대부고,산남고,금천고
4104,여,금천고,충대사대부고,청주중앙여고,청주여고,충북여고,산남고,청주대성고
4105,여,청주여고,상당고,산남고,충대사대부고,청주대성고,금천고,청주중앙여고
4106,여,흥덕고,금천고,봉명고,주성고,산남고,충대사대부고,청주중앙여고
4107,여,충북여고,산남고,금천고,흥덕고,봉명고,서원고,충대사대부고
4108,여,주성고,흥덕고,청주여고,봉명고,청주중앙여고,청주대성고,일신여고
4109,여,산남고,서원고,금천고,흥덕고,주성고,충북여고,봉명고
4110,여,충북여고,일신여고,청주대성고,흥덕고,청주여고,금천고,청주중앙여고
4111,여,일신여고,산남고,청주중앙여고,상당고,금천고,주성고,청주여고
4112,여,청주중앙여고,충북여고,충대사대부고,상당고,주성고,산남고,서원고
4113,여,흥덕고,일신여고,봉명고,서원고,청주중앙여고,주성고,청주대성고
4114,여,주성고,금천고,흥덕고,충북여고,일신여고,산남고,청주중앙여고
4115,여,흥덕고,청주대성고,충대사대부고,청주여고,산남고,주성고,충북여고
4116,여,금천고,상당고,충대사대부고,주성고,산남고,청주대성고,서원고
4117,여,주성고,서원고,충북여고,산남고,금천고,봉명고,상당고
4118,여,봉명고,청주중앙여고,상당고,흥덕고,충북여고,청주대성고,일신여고
4119,여,청주여고,흥덕고,금천고,주성고,청주대성고,봉명고,일신여고
4120,여,산남고,일신여고,상당고,청주대성고,금천고,흥덕고,주성고
4121,여,충대사대부고,상당고,산남고,흥덕고,일신여고,금천고,서원고
4122,여,충대사대부고,봉명고,산남고,주성고,금천고,상당고,일신여고
4123,여,청주대성고,서원고,산남고,청주여고,금천고,충대사대부고,흥덕고
4124,여,금천고,일신여고,상당고,청주대성고,청주중앙여고,서원고,충대사대부고
4125,여,충대사대부고,산남고,주성고,청주중앙여고,금천고,서원고,청주여고
4126,여,상당고,봉명고,청주대성고,서원고,청주중앙여고,주성고,흥덕고
4127,여,주성고,산남고,상당고,청주중앙여고,봉명고,흥덕고,서원고
4128,여,금천고,청주중앙여고,청주여고,주성고,봉명고,상당고,산남고
4129,여,충대사대부고,청주여고,흥덕고,금천고,일신여고,산남고,청주중앙여고
4130,여,청주중앙여고,일신여고,봉명고,주성고,서원고,충대사대부고,충북여고
4131,여,청주여고,충대사대부고,봉명고,상당고,서원고,흥덕고,일신여고
4132,여,청주대성고,일신여고,충북여고,흥덕고,금천고,산남고,충대사대부고
4133,여,봉명고,흥덕고,청주중앙여고,주성고,청주여고,충대사대부고,일신여고
4134,여,청주대성고,주성고,상당고,충북여고,충대사대부고,산남고,서원고
4135,여,흥덕고,청주여고,금천고,충북여고,산남고,서원고,일신여고
4136,여,봉명고,청주중앙여고,일신여고,상당고,서원고,청주여고,충대사대부고
4137,여,주성고,청주여고,일신여고,흥덕고,산남고,상당고,서원고
4138,여,청주대성고,산남고,청주중앙여고,상당고,충북여고,봉명고,서원고
4139,여,봉명고,충북여고,산남고,충대사대부고,흥덕고,상당고,서원고
4140,여,봉명고,서원고,산남고,충북여고,금천고,청주여고,청주대성고
4141,여,충대사대부고,일신여고,청주대성고,금천고,봉명고,청주여고,충북여고
4142,여,봉명고,주성고,충북여고,산남고,청주대성고,충대사대부고,청주중앙여고
4143,여,금천고,주성고,충북여고,흥덕고,청주여고,청주대성고,서원고
4144,여,청주여고,상당고,일신여고,주성고,충북여고,청주중앙여고,금천고
4145,여,흥덕고,산남고,청주대성고,금천고,충북여고,봉명고,청주여고
4146,여,청주중앙여고,청주대성고,봉명고,금천고,주성고,흥덕고,서원고
4147,여,청주여고,청주중앙여고,서원고,충북여고,산남고,흥덕고,충대사대부고
4148,여,청주중앙여고,충북여고,주성고,일신여고,충대사대부고,청주여고,청주대성고
4149,여,충북여고,서원고,일신여고,주성고,산남고,청주여고,충대사대부고
4150,여,봉명고,충북여고,흥덕고,서원고,일신여고,청주대성고,청주여고
4151,여,금천고,흥덕고,충대사대부고,충북여고,서원고,일신여고,봉명고
4152,여,일신여고,충북여고,봉명고,산남고,서원고,충대사대부고,청주여고
4153,여,산남고,일신여고,상당고,주성고,충북여고,충대사대부고,서원고
4154,여,서원고,산남고,일신여고,주성고,흥덕고,충북여고,봉명고
4155,여,금천고,청주대성고,충대사대부고,청주여고,상당고,충북여고,주성고
4156,여,흥덕고,금천고,충대사대부고,일신여고,봉명고,청주여고,상당고
4157,여,충북여고,상당고,충대사대부고,일신여고,청주대성고,서원고,금천고
4158,여,청주중앙여고,상당고,주성고,금천고,청주여고,산남고,흥덕고
4159,여,충북여고,산남고,청주중앙여고,흥덕고,주성고,청주대성고,상당고
4160,여,충북여고,봉명고,청주중앙여고,산남고,충대사대부고,서원고,청주대성고
4161,여,서원고,주성고,청주중앙여고,봉명고,금천고,상당고,일신여고
4162,여,충대사대부고,산남고,봉명고,청주대성고,청주여고,서원고,주성고
4163,여,일신여고,청주중앙여고,봉명고,청주여고,충북여고,충대사대부고,산남고
4164,여,주성고,충대사대부고,일신여고,청주여고,청주중앙여고,서원고,충북여고
4165,여,흥덕고,봉명고,서원고,상당고,충대사대부고,청주중앙여고,금천고
4166,여,산남고,일신여고,봉명고,청주여고,주성고,충대사대부고,금천고
4167,여,흥덕고,청주여고,충북여고,금천고,일신여고,주성고,충대사대부고
4168,여,일신여고,서원고,주성고,청주여고,상당고,봉명고,산남고
4169,여,청주대성고,봉명고,청주여고,산남고,금천고,주성고,충북여고
4170,여,금천고,일신여고,산남고,서원고,청주대성고,봉명고,충북여고
4171,여,산남고,상당고,청주대성고,금천고,충대사대부고,흥덕고,주성고
4172,여,충북여고,청주대성고,금천고,청주여고,상당고,봉명고,청주중앙여고
4173,여,서원고,청주중앙여고,일신여고,주성고,흥덕고,산남고,금천고
4174,여,청주중앙여고,청주여고,주성고,산남고,흥덕고,충북여고,청주대성고
4175,여,충북여고,산남고,금천고,서원고,청주여고,청주대성고,상당고
4176,여,봉명고,충북여고,금천고,서원고,산남고,청주대성고,충대사대부고
4177,여,충대사대부고,청주여고,산남고,흥덕고,청주대성고,상당고,일신여고
4178,여,주성고,청주중앙여고,청주대성고,상당고,산남고,청주여고,충대사대부고
4179,여,청주여고,충북여고,흥덕고,금천고,서원고,봉명고,주성고
4180,여,서원고,상당고,금천고,충북여고,산남고,봉명고,청주대성고
4181,여,금천고,청주대성고,주성고,청주중앙여고,봉명고,서원고,산남고
4182,여,충북여고,상당고,주성고,흥덕고,서원고,청주여고,충대사대부고
4183,여,흥덕고,충북여고,금천고,일신여고,상당고,봉명고,산남고
4184,여,청주대성고,산남고,봉명고,충북여고,서원고,주성고,흥덕고
4185,여,충대사대부고,금천고,충북여고,청주여고,산남고,봉명고,청주중앙여고
4186,여,봉명고,흥덕고,청주중앙여고,청주대성고,서원고,상당고,주성고
4187,여,서원고,산남고,충대사대부고,충북여고,청주여고,주성고,일신여고
4188,여,충북여고,충대사대부고,상당고,봉명고,서원고,주성고,일신여고
4189,여,상당고,서원고,충북여고,충대사대부고,봉명고,청주중앙여고,일신여고
4190,여,산남고,청주중앙여고,주성고,청주여고,서원고,봉명고,일신여고
4191,여,청주대성고,충대사대부고,봉명고,산남고,일신여고,상당고,청주중앙여고
4192,여,산남고,금천고,충대사대부고,주성고,상당고,청주여고,흥덕고
4193,여,충대사대부고,흥덕고,청주여고,금천고,서원고,주성고,충북여고
4194,여,일신여고,청주대성고,상당고,서원고,충북여고,충대사대부고,청주여고
4195,여,청주대성고,봉명고,주성고,흥덕고,일신여고,청주여고,청주중앙여고
4196,여,청주여고,주성고,봉명고,청주중앙여고,청주대성고,금천고,충대사대부고
4197,여,충북여고,일신여고,청주여고,청주중앙여고,봉명고,충대사대부고,흥덕고
4198,여,서원고,청주중앙여고,금천고,청주대성고,일신여고,산남고,상당고
4199,여,청주중앙여고,산남고,금천고,서원고,청주대성고,청주여고,일신여고
4200,여,충북여고,산남고,청주대성고,청주여고,봉명고,청주중앙여고,서원고
4201,여,청주대성고,충북여고,산남고,서원고,충대사대부고,일신여고,흥덕고
4202,여,봉명고,주성고,충대사대부고,청주대성고,서원고,상당고,청주중앙여고
4203,여,흥덕고,청주여고,산남고,청주중앙여고,일신여고,충대사대부고,서원고
4204,여,주성고,상당고,봉명고,산남고,청주여고,청주대성고,일신여고
4205,여,충대사대부고,산남고,청주여고,상당고,주성고,서원고,흥덕고
4206,여,청주중앙여고,금천고,상당고,청주여고,충북여고,서원고,일신여고
4207,여,청주여고,서원고,산남고,상당고,일신여고,금천고,청주중앙여고
4208,여,충대사대부고,청주대성고,봉명고,상당고,금천고,일신여고,청주중앙여고
4209,여,주성고,충대사대부고,산남고,청주중앙여고,흥덕고,금천고,봉명고
4210,여,산남고,서원고,흥덕고,금천고,주성고,일신여고,청주중앙여고
4211,여,서원고,일신여고,산남고,상당고,흥덕고,청주대성고,충대사대부고
4212,여,서원고,충대사대부고,충북여고,청주대성고,상당고,봉명고,일신여고
4213,여,봉명고,흥덕고,금천고,청주대성고,산남고,청주여고,서원고
4214,여,충북여고,청주여고,서원고,청주중앙여고,주성고,봉명고,청주대성고
4215,여,청주여고,상당고,주성고,흥덕고,충북여고,금천고,충대사대부고
4216,여,청주중앙여고,주성고,청주대성고,청주여고,흥덕고,상당고,충대사대부고
4217,여,봉명고,금천고,서원고,청주여고,일신여고,충북여고,산남고
4218,여,청주중앙여고,금천고,주성고,충대사대부고,서원고,상당고,흥덕고
4219,여,봉명고,상당고,흥덕고,금천고,서원고,충대사대부고,청주중앙여고
4220,여,청주여고,일신여고,청주중앙여고,서원고,산남고,금천고,봉명고
4221,여,일신여고,상당고,청주중앙여고,충북여고,청주여고,청주대성고,충대사대부고
4222,여,서원고,봉명고,청주여고,흥덕고,주성고,일신여고,충대사대부고
4223,여,일신여고,충북여고,금천고,봉명고,주성고,상당고,청주여고
4224,여,청주대성고,청주중앙여고,주성고,산남고,흥덕고,상당고,청주여고
4225,여,주성고,금천고,청주중앙여고,청주여고,상당고,흥덕고,일신여고
4226,여,청주대성고,산남고,청주여고,충대사대부고,청주중앙여고,서원고,금천고
4227,여,상당고,금천고,충대사대부고,충북여고,서원고,흥덕고,주성고
4228,여,청주중앙여고,충북여고,상당고,일신여고,청주여고,금천고,서원고
4229,여,충북여고,청주대성고,청주중앙여고,청주여고,상당고,산남고,흥덕고
4230,여,충대사대부고,충북여고,서원고,상당고,봉명고,청주대성고,주성고
4231,여,주성고,산남고,청주대성고,청주중앙여고,흥덕고,충북여고,일신여고
4232,여,주성고,충대사대부고,금천고,산남고,상당고,청주여고,일신여고
4233,여,청주여고,서원고,충북여고,흥덕고,주성고,산남고,청주대성고
4234,여,청주중앙여고,봉명고,흥덕고,충대사대부고,서원고,청주여고,일신여고
4235,여,충북여고,일신여고,금천고,흥덕고,충대사대부고,서원고,청주대성고
4236,여,봉명고,서원고,청주여고,일신여고,충대사대부고,청주대성고,흥덕고
4237,여,충북여고,청주대성고,일신여고,서원고,산남고,봉명고,금천고
4238,여,청주중앙여고,충대사대부고,주성고,흥덕고,청주여고,충북여고,봉명고
4239,여,일신여고,산남고,충대사대부고,주성고,청주중앙여고,청주여고,흥덕고
4240,여,충북여고,주성고,상당고,봉명고,청주여고,흥덕고,금천고
4241,여,서원고,상당고,청주중앙여고,청주여고,봉명고,충대사대부고,흥덕고
4242,여,청주중앙여고,봉명고,금천고,청주여고,주성고,충북여고,청주대성고
4243,여,일신여고,흥덕고,주성고,서원고,산남고,금천고,청주여고
4244,여,상당고,청주여고,일신여고,청주대성고,청주중앙여고,봉명고,충대사대부고
4245,여,서원고,상당고,주성고,충대사대부고,흥덕고,일신여고,산남고
4246,여,청주중앙여고,금천고,흥덕고,주성고,상당고,봉명고,청주대성고
4247,여,주성고,상당고,흥덕고,충대사대부고,청주중앙여고,청주여고,봉명고
4248,여,서원고,충대사대부고,청주대성고,일신여고,산남고,주성고,금천고
4249,여,일신여고,충북여고,상당고,주성고,봉명고,산남고,청주중앙여고
4250,여,충대사대부고,청주중앙여고,주성고,상당고,금천고,충북여고,흥덕고
4251,여,청주여고,봉명고,서원고,상당고,청주중앙여고,금천고,충대사대부고
4252,여,청주중앙여고,금천고,충북여고,청주대성고,일신여고,봉명고,충대사대부고
4253,여,청주중앙여고,흥덕고,상당고,충대사대부고,서원고,청주대성고,금천고
4254,여,청주여고,일신여고,흥덕고,상당고,금천고,청주중앙여고,산남고
4255,여,일신여고,서원고,주성고,청주여고,청주중앙여고,금천고,충대사대부고
4256,여,서원고,충북여고,청주중앙여고,충대사대부고,산남고,흥덕고,상당고
4257,여,청주여고,충북여고,금천고,상당고,주성고,청주중앙여고,산남고
4258,여,충대사대부고,청주중앙여고,충북여고,청주여고,일신여고,금천고,봉명고
4259,여,충대사대부고,청주여고,금천고,흥덕고,청주대성고,서원고,산남고
4260,여,주성고,일신여고,청주대성고,서원고,충북여고,흥덕고,청주중앙여고
4261,여,금천고,주성고,청주대성고,서원고,산남고,일신여고,충대사대부고
4262,여,청주여고,일신여고,청주중앙여고,충북여고,흥덕고,봉명고,산남고
4263,여,주성고,청주대성고,산남고,흥덕고,충대사대부고,청주중앙여고,일신여고
4264,여,청주중앙여고,금천고,산남고,일신여고,흥덕고,서원고,청주대성고
4265,여,충대사대부고,청주중앙여고,주성고,흥덕고,상당고,서원고,청주대성고
4266,여,청주여고,충북여고,청주중앙여고,서원고,봉명고,일신여고,주성고
4267,여,청주대성고,충대사대부고,청주중앙여고,흥덕고,일신여고,청주여고,봉명고
4268,여,봉명고,청주여고,흥덕고,청주중앙여고,충대사대부고,금천고,주성고
4269,여,일신여고,서원고,봉명고,주성고,흥덕고,청주중앙여고,충북여고
4270,여,충북여고,일신여고,흥덕고,상당고,서원고,주성고,금천고
4271,여,청주중앙여고,청주여고,금천고,충대사대부고,흥덕고,청주대성고,봉명고
4272,여,주성고,산남고,봉명고,충대사대부고,청주여고,금천고,청주중앙여고
4273,여,상당고,충대사대부고,서원고,청주대성고,주성고,청주여고,금천고
4274,여,충북여고,봉명고,상당고,산남고,일신여고,청주중앙여고,주성고
4275,여,청주여고,청주중앙여고,상당고,산남고,충북여고,흥덕고,일신여고
4276,여,충대사대부고,산남고,청주여고,봉명고,상당고,주성고,서원고
4277,여,서원고,금천고,산남고,주성고,청주여고,충북여고,충대사대부고
4278,여,금천고,흥덕고,일신여고,청주여고,상당고,주성고,청주중앙여고
4279,여,청주중앙여고,봉명고,서원고,금천고,산남고,청주여고,일신여고
4280,여,충대사대부고,상당고,봉명고,일신여고,청주대성고,청주여고,금천고
4281,여,충북여고,청주대성고,청주여고,금천고,일신여고,흥덕고,상당고
4282,여,금천고,청주대성고,청주중앙여고,충대사대부고,충북여고,봉명고,청주여고
4283,여,청주대성고,충북여고,청주여고,상당고,주성고,봉명고,청주중앙여고
4284,여,충북여고,청주여고,청주중앙여고,서원고,산남고,청주대성고,주성고
4285,여,산남고,청주중앙여고,봉명고,충북여고,주성고,충대사대부고,청주여고
4286,여,상당고,충북여고,봉명고,일신여고,서원고,주성고,청주중앙여고
4287,여,흥덕고,충북여고,상당고,산남고,주성고,금천고,일신여고
4288,여,상당고,충북여고,청주여고,청주대성고,흥덕고,금천고,서원고
4289,여,청주여고,청주대성고,금천고,청주중앙여고,일신여고,충대사대부고,산남고
4290,여,서원고,금천고,일신여고,청주중앙여고,청주여고,흥덕고,충북여고
4291,여,충대사대부고,청주여고,충북여고,서원고,흥덕고,금천고,봉명고
4292,여,청주여고,청주대성고,충북여고,일신여고,봉명고,서원고,상당고
4293,여,상당고,산남고,금천고,주성고,일신여고,충북여고,청주여고
4294,여,금천고,청주대성고,충대사대부고,일신여고,흥덕고,서원고,청주여고
4295,여,흥덕고,주성고,청주중앙여고,금천고,청주여고,청주대성고,상당고
4296,여,봉명고,주성고,산남고,청주여고,청주중앙여고,일신여고,상당고
4297,여,청주여고,흥덕고,서원고,충북여고,금천고,일신여고,주성고
4298,여,청주여고,금천고,청주대성고,서원고,일신여고,주성고,흥덕고
4299,여,일신여고,상당고,청주여고,충대사대부고,주성고,서원고,산남고
4300,여,금천고,산남고,충대사대부고,서원고,일신여고,봉명고,주성고
4301,여,흥덕고,청주중앙여고,충대사대부고,상당고,청주여고,봉명고,산남고
4302,여,봉명고,산남고,청주여고,청주중앙여고,서원고,상당고,금천고
4303,여,충대사대부고,주성고,일신여고,산남고,청주중앙여고,흥덕고,서원고
4304,여,상당고,주성고,흥덕고,산남고,청주중앙여고,일신여고,서원고
4305,여,청주여고,봉명고,서원고,흥덕고,산남고,청주대성고,청주중앙여고
4306,여,청주여고,상당고,봉명고,충북여고,청주중앙여고,충대사대부고,산남고
4307,여,청주중앙여고,일신여고,산남고,청주여고,서원고,충대사대부고,금천고
4308,여,주성고,상당고,청주중앙여고,충북여고,충대사대부고,청주여고,봉명고
4309,여,청주여고,봉명고,금천고,서원고,청주대성고,충대사대부고,충북여고
4310,여,서원고,청주중앙여고,금천고,충대사대부고,청주대성고,일신여고,봉명고
4311,여,흥덕고,주성고,청주중앙여고,금천고,청주대성고,봉명고,충대사대부고
4312,여,서원고,주성고,청주여고,금천고,청주중앙여고,충북여고,충대사대부고
4313,여,청주여고,금천고,일신여고,충대사대부고,서원고,충북여고,주성고
4314,여,봉명고,청주여고,일신여고,청주대성고,주성고,서원고,상당고
4315,여,일신여고,청주대성고,주성고,상당고,충대사대부고,서원고,청주여고
4316,여,일신여고,흥덕고,봉명고,주성고,서원고,청주중앙여고,청주여고
4317,여,청주여고,일신여고,흥덕고,충북여고,청주대성고,상당고,충대사대부고
4318,여,상당고,서원고,청주중앙여고,일신여고,청주여고,충북여고,충대사대부고
4319,여,봉명고,서원고,산남고,금천고,주성고,청주대성고,충북여고
4320,여,봉명고,주성고,일신여고,산남고,서원고,금천고,충북여고
4321,여,일신여고,상당고,봉명고,흥덕고,서원고,청주여고,산남고
4322,여,흥덕고,서원고,봉명고,일신여고,충대사대부고,청주여고,금천고
4323,여,청주대성고,충대사대부고,충북여고,청주중앙여고,서원고,주성고,일신여고
4324,여,청주대성고,청주중앙여고,흥덕고,충북여고,청주여고,주성고,서원고
4325,여,상당고,봉명고,일신여고,청주중앙여고,청주여고,서원고,금천고
4326,여,청주중앙여고,일신여고,주성고,봉명고,청주대성고,서원고,산남고
4327,여,충대사대부고,봉명고,청주대성고,상당고,서원고,산남고,충북여고
4328,여,청주여고,서원고,청주중앙여고,상당고,금천고,충북여고,봉명고
4329,여,일신여고,주성고,상당고,충대사대부고,청주대성고,금천고,청주중앙여고
4330,여,서원고,주성고,봉명고,금천고,충북여고,일신여고,청주대성고
4331,여,청주대성고,충북여고,일신여고,청주여고,금천고,서원고,봉명고
4332,여,주성고,흥덕고,서원고,봉명고,산남고,청주중앙여고,금천고
4333,여,청주중앙여고,충대사대부고,청주여고,상당고,봉명고,일신여고,서원고
4334,여,청주여고,청주중앙여고,흥덕고,금천고,충북여고,산남고,봉명고
4335,여,금천고,흥덕고,산남고,서원고,청주대성고,청주중앙여고,봉명고
4336,여,충대사대부고,봉명고,금천고,일신여고,충북여고,상당고,산남고
4337,여,산남고,청주대성고,봉명고,일신여고,흥덕고,주성고,금천고
4338,여,산남고,청주대성고,충대사대부고,금천고,충북여고,봉명고,청주여고
4339,여,금천고,충북여고,청주여고,일신여고,주성고,청주대성고,충대사대부고
4340,여,봉명고,산남고,충북여고,청주대성고,흥덕고,충대사대부고,일신여고
4341,여,상당고,충북여고,금천고,산남고,일신여고,서원고,봉명고
4342,여,금천고,청주대성고,충대사대부고,청주여고,청주중앙여고,서원고,상당고
4343,여,청주중앙여고,금천고,청주대성고,일신여고,충대사대부고,청주여고,봉명고
4344,여,일신여고,산남고,흥덕고,상당고,충북여고,청주대성고,금천고
4345,여,산남고,일신여고,청주대성고,상당고,청주여고,봉명고,서원고
4346,여,청주대성고,주성고,흥덕고,청주여고,상당고,금천고,청주중앙여고
4347,여,상당고,충북여고,청주여고,서원고,주성고,청주중앙여고,산남고
4348,여,청주중앙여고,흥덕고,충대사대부고,서원고,산남고,청주여고,봉명고
4349,여,봉명고,산남고,서원고,금천고,상당고,청주여고,청주중앙여고
4350,여,흥덕고,청주여고,청주대성고,주성고,충북여고,상당고,산남고
4351,여,주성고,청주대성고,충북여고,산남고,흥덕고,봉명고,금천고
4352,여,흥덕고,청주대성고,산남고,충대사대부고,일신여고,서원고,청주여고
4353,여,흥덕고,충북여고,상당고,충대사대부고,산남고,주성고,청주중앙여고
4354,여,서원고,금천고,충대사대부고,일신여고,흥덕고,상당고,주성고
4355,여,충북여고,주성고,서원고,흥덕고,청주중앙여고,충대사대부고,청주대성고
4356,여,청주대성고,청주여고,주성고,서원고,청주중앙여고,봉명고,상당고
4357,여,일신여고,청주대성고,봉명고,충북여고,주성고,서원고,청주여고
