STD_ID,GND,SCR,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,YEAR_INFO
3896,여,0.83645,산남고,봉명고,서원고,흥덕고,청주중앙여고,청주여고,상당고,2023
3897,여,0.77699,충대사대부고,주성고,청주중앙여고,서원고,충북여고,금천고,청주여고,2023
3898,여,0.73802,충대사대부고,산남고,일신여고,충북여고,청주여고,서원고,주성고,2023
3899,여,0.67888,주성고,금천고,흥덕고,산남고,청주여고,충대사대부고,충북여고,2023
3900,여,0.55329,충대사대부고,흥덕고,서원고,주성고,청주중앙여고,청주대성고,산남고,2023
3901,여,0.87481,상당고,충북여고,청주중앙여고,흥덕고,산남고,충대사대부고,일신여고,2023
3902,여,0.87709,흥덕고,청주여고,주성고,일신여고,서원고,충대사대부고,봉명고,2023
3903,여,0.75206,주성고,서원고,상당고,흥덕고,봉명고,일신여고,충대사대부고,2023
3904,여,0.62494,청주여고,충대사대부고,주성고,흥덕고,서원고,청주중앙여고,충북여고,2023
3905,여,0.87422,일신여고,상당고,청주대성고,봉명고,금천고,청주여고,충대사대부고,2023
3906,여,0.77859,일신여고,서원고,산남고,흥덕고,청주여고,봉명고,주성고,2023
3907,여,0.76154,상당고,금천고,청주대성고,충북여고,주성고,청주여고,서원고,2023
3908,여,0.50572,청주대성고,청주중앙여고,충북여고,흥덕고,산남고,상당고,서원고,2023
3909,여,0.61098,주성고,청주여고,일신여고,청주중앙여고,충북여고,봉명고,금천고,2023
3910,여,0.70826,산남고,일신여고,청주대성고,주성고,청주여고,상당고,충북여고,2023
3911,여,0.70584,봉명고,주성고,청주중앙여고,서원고,충대사대부고,산남고,청주대성고,2023
3912,여,0.5581,주성고,충북여고,일신여고,흥덕고,청주여고,상당고,청주대성고,2023
3913,여,0.51973,청주여고,서원고,청주중앙여고,청주대성고,주성고,금천고,봉명고,2023
3914,여,0.80401,청주중앙여고,주성고,금천고,봉명고,흥덕고,청주대성고,상당고,2023
3915,여,0.57009,흥덕고,청주중앙여고,봉명고,산남고,충북여고,금천고,주성고,2023
3916,여,0.87723,충북여고,충대사대부고,청주대성고,주성고,서원고,일신여고,청주여고,2023
3917,여,0.63651,흥덕고,산남고,청주여고,서원고,봉명고,충북여고,주성고,2023
3918,여,0.8743,청주중앙여고,흥덕고,상당고,충대사대부고,금천고,충북여고,주성고,2023
3919,여,0.88872,서원고,주성고,청주여고,봉명고,청주중앙여고,흥덕고,상당고,2023
3920,여,0.85525,충대사대부고,산남고,주성고,청주대성고,금천고,서원고,상당고,2023
3921,여,0.84494,흥덕고,청주중앙여고,충북여고,금천고,상당고,청주대성고,서원고,2023
3922,여,0.52306,주성고,청주대성고,충북여고,금천고,청주중앙여고,상당고,흥덕고,2023
3923,여,0.65663,금천고,청주중앙여고,서원고,주성고,일신여고,흥덕고,산남고,2023
3924,여,0.69548,금천고,봉명고,서원고,충북여고,주성고,청주여고,청주중앙여고,2023
3925,여,0.66237,서원고,산남고,상당고,청주대성고,금천고,일신여고,청주여고,2023
3926,여,0.7547,서원고,청주중앙여고,금천고,산남고,충북여고,흥덕고,상당고,2023
3927,여,0.85835,청주중앙여고,흥덕고,청주대성고,충북여고,상당고,금천고,산남고,2023
3928,여,0.64815,상당고,충북여고,일신여고,충대사대부고,서원고,봉명고,청주여고,2023
3929,여,0.63923,서원고,상당고,충북여고,청주대성고,충대사대부고,주성고,흥덕고,2023
3930,여,0.81429,서원고,충북여고,상당고,청주중앙여고,산남고,청주여고,일신여고,2023
3931,여,0.8712,충대사대부고,일신여고,충북여고,산남고,금천고,흥덕고,청주중앙여고,2023
3932,여,0.52573,서원고,청주중앙여고,일신여고,충대사대부고,청주여고,흥덕고,충북여고,2023
3933,여,0.87915,서원고,청주중앙여고,산남고,일신여고,청주대성고,봉명고,상당고,2023
3934,여,0.86644,상당고,서원고,청주여고,청주중앙여고,금천고,주성고,흥덕고,2023
3935,여,0.87527,서원고,상당고,충북여고,금천고,청주중앙여고,청주대성고,주성고,2023
3936,여,0.68231,충북여고,충대사대부고,일신여고,청주중앙여고,상당고,청주대성고,서원고,2023
3937,여,0.7515,봉명고,충대사대부고,일신여고,청주여고,청주중앙여고,산남고,충북여고,2023
3938,여,0.58646,금천고,청주중앙여고,상당고,충북여고,충대사대부고,서원고,주성고,2023
3939,여,0.82642,충대사대부고,상당고,청주중앙여고,주성고,금천고,서원고,산남고,2023
3940,여,0.8753,봉명고,금천고,청주여고,흥덕고,청주중앙여고,서원고,충대사대부고,2023
3941,여,0.76321,금천고,청주여고,충북여고,서원고,상당고,청주중앙여고,봉명고,2023
3942,여,0.89058,청주여고,상당고,주성고,충북여고,일신여고,청주대성고,금천고,2023
3943,여,0.71863,청주중앙여고,청주대성고,서원고,일신여고,청주여고,흥덕고,충북여고,2023
3944,여,0.69132,상당고,서원고,봉명고,청주중앙여고,충북여고,금천고,충대사대부고,2023
3945,여,0.76452,청주중앙여고,충대사대부고,봉명고,청주여고,충북여고,청주대성고,상당고,2023
3946,여,0.74668,일신여고,산남고,충북여고,봉명고,흥덕고,청주중앙여고,충대사대부고,2023
3947,여,0.8772,청주중앙여고,일신여고,봉명고,흥덕고,상당고,청주여고,청주대성고,2023
3948,여,0.52182,일신여고,봉명고,청주중앙여고,흥덕고,금천고,산남고,충북여고,2023
3949,여,0.62829,봉명고,충북여고,상당고,청주대성고,충대사대부고,주성고,일신여고,2023
3950,여,0.68274,상당고,청주대성고,청주중앙여고,충대사대부고,청주여고,금천고,흥덕고,2023
3951,여,0.513,봉명고,흥덕고,충대사대부고,일신여고,산남고,상당고,청주대성고,2023
3952,여,0.77828,청주여고,일신여고,주성고,청주대성고,상당고,충대사대부고,봉명고,2023
3953,여,0.65307,충북여고,서원고,주성고,상당고,금천고,산남고,흥덕고,2023
3954,여,0.73032,산남고,금천고,주성고,청주대성고,봉명고,충대사대부고,일신여고,2023
3955,여,0.81977,상당고,주성고,일신여고,청주중앙여고,금천고,흥덕고,충대사대부고,2023
3956,여,0.816,흥덕고,상당고,청주중앙여고,청주여고,산남고,금천고,봉명고,2023
3957,여,0.88612,충대사대부고,주성고,서원고,충북여고,봉명고,청주중앙여고,금천고,2023
3958,여,0.60899,일신여고,산남고,봉명고,서원고,상당고,충북여고,흥덕고,2023
3959,여,0.69106,산남고,청주대성고,일신여고,청주중앙여고,청주여고,봉명고,흥덕고,2023
3960,여,0.55185,서원고,봉명고,흥덕고,충대사대부고,청주대성고,청주여고,일신여고,2023
3961,여,0.585,금천고,청주대성고,일신여고,주성고,산남고,흥덕고,봉명고,2023
3962,여,0.82857,청주중앙여고,산남고,금천고,일신여고,청주여고,주성고,청주대성고,2023
3963,여,0.82165,주성고,서원고,산남고,봉명고,일신여고,흥덕고,충북여고,2023
3964,여,0.7717,서원고,흥덕고,청주여고,청주대성고,청주중앙여고,충대사대부고,충북여고,2023
3965,여,0.78144,주성고,청주대성고,상당고,청주여고,금천고,산남고,충북여고,2023
3966,여,0.58718,청주중앙여고,서원고,금천고,주성고,일신여고,청주여고,봉명고,2023
3967,여,0.65688,봉명고,주성고,흥덕고,상당고,금천고,일신여고,청주중앙여고,2023
3968,여,0.8171,흥덕고,주성고,충북여고,산남고,일신여고,청주여고,서원고,2023
3969,여,0.85071,흥덕고,상당고,청주중앙여고,청주대성고,봉명고,주성고,서원고,2023
3970,여,0.62039,서원고,충북여고,산남고,상당고,충대사대부고,봉명고,청주여고,2023
3971,여,0.64926,충대사대부고,청주여고,청주중앙여고,일신여고,주성고,흥덕고,산남고,2023
3972,여,0.70791,청주중앙여고,봉명고,서원고,일신여고,청주여고,충대사대부고,주성고,2023
3973,여,0.73769,일신여고,산남고,상당고,청주대성고,금천고,서원고,흥덕고,2023
3974,여,0.79987,주성고,산남고,서원고,충북여고,상당고,일신여고,청주대성고,2023
3975,여,0.69603,서원고,일신여고,청주대성고,충북여고,주성고,상당고,금천고,2023
3976,여,0.56384,상당고,흥덕고,충북여고,산남고,금천고,청주여고,청주대성고,2023
3977,여,0.69299,충대사대부고,흥덕고,봉명고,청주중앙여고,산남고,주성고,청주여고,2023
3978,여,0.66769,금천고,충대사대부고,일신여고,충북여고,주성고,청주대성고,봉명고,2023
3979,여,0.6382,충북여고,봉명고,청주대성고,금천고,서원고,청주중앙여고,흥덕고,2023
3980,여,0.79928,청주중앙여고,산남고,일신여고,상당고,충대사대부고,청주여고,서원고,2023
3981,여,0.55928,일신여고,산남고,봉명고,충북여고,청주대성고,상당고,청주여고,2023
3982,여,0.53688,흥덕고,서원고,청주중앙여고,봉명고,상당고,충북여고,청주여고,2023
3983,여,0.72925,서원고,산남고,상당고,주성고,청주대성고,봉명고,충대사대부고,2023
3984,여,0.69171,흥덕고,서원고,산남고,충북여고,금천고,상당고,주성고,2023
3985,여,0.78294,봉명고,흥덕고,충대사대부고,주성고,청주중앙여고,상당고,산남고,2023
3986,여,0.53944,봉명고,충대사대부고,서원고,산남고,일신여고,충북여고,금천고,2023
3987,여,0.57586,봉명고,충북여고,청주대성고,주성고,상당고,서원고,일신여고,2023
3988,여,0.50669,청주여고,충대사대부고,봉명고,흥덕고,주성고,일신여고,충북여고,2023
3989,여,0.59857,흥덕고,금천고,서원고,충북여고,일신여고,청주대성고,청주중앙여고,2023
3990,여,0.58833,일신여고,청주대성고,흥덕고,금천고,봉명고,주성고,상당고,2023
3991,여,0.70668,상당고,금천고,청주여고,흥덕고,청주대성고,일신여고,충대사대부고,2023
3992,여,0.88539,상당고,충북여고,충대사대부고,청주대성고,금천고,봉명고,청주여고,2023
3993,여,0.51133,청주대성고,충대사대부고,청주중앙여고,일신여고,흥덕고,산남고,충북여고,2023
3994,여,0.68939,서원고,흥덕고,충대사대부고,상당고,주성고,봉명고,일신여고,2023
3995,여,0.82714,흥덕고,청주중앙여고,청주대성고,상당고,일신여고,청주여고,충북여고,2023
3996,여,0.72041,충북여고,봉명고,상당고,충대사대부고,청주여고,청주중앙여고,일신여고,2023
3997,여,0.78564,청주중앙여고,봉명고,서원고,상당고,산남고,금천고,충북여고,2023
3998,여,0.54849,청주중앙여고,일신여고,청주여고,산남고,청주대성고,충북여고,주성고,2023
3999,여,0.53635,서원고,청주여고,산남고,충대사대부고,충북여고,봉명고,일신여고,2023
4000,여,0.87379,산남고,금천고,봉명고,일신여고,흥덕고,상당고,청주대성고,2023
4001,여,0.76862,일신여고,금천고,산남고,청주여고,충북여고,청주대성고,청주중앙여고,2023
4002,여,0.83225,일신여고,주성고,청주중앙여고,서원고,흥덕고,금천고,충대사대부고,2023
4003,여,0.54262,청주여고,충북여고,흥덕고,금천고,청주대성고,서원고,산남고,2023
4004,여,0.52108,산남고,청주여고,청주중앙여고,봉명고,흥덕고,충북여고,주성고,2023
4005,여,0.84966,충북여고,청주대성고,서원고,주성고,일신여고,청주중앙여고,청주여고,2023
4006,여,0.61537,흥덕고,산남고,청주중앙여고,충대사대부고,일신여고,청주여고,주성고,2023
4007,여,0.72902,봉명고,일신여고,충북여고,서원고,청주중앙여고,주성고,청주여고,2023
4008,여,0.65841,청주여고,상당고,서원고,주성고,봉명고,청주대성고,일신여고,2023
4009,여,0.51546,산남고,일신여고,상당고,흥덕고,금천고,충북여고,충대사대부고,2023
4010,여,0.72685,금천고,청주중앙여고,청주대성고,충대사대부고,청주여고,충북여고,서원고,2023
4011,여,0.64685,청주대성고,봉명고,산남고,청주여고,흥덕고,서원고,금천고,2023
4012,여,0.60138,주성고,청주대성고,산남고,일신여고,봉명고,상당고,청주여고,2023
4013,여,0.84162,일신여고,청주대성고,충대사대부고,청주여고,흥덕고,청주중앙여고,산남고,2023
4014,여,0.67083,봉명고,청주중앙여고,흥덕고,서원고,청주여고,충북여고,금천고,2023
4015,여,0.65125,청주대성고,금천고,청주여고,주성고,상당고,흥덕고,서원고,2023
4016,여,0.58814,일신여고,서원고,청주중앙여고,충북여고,충대사대부고,주성고,청주여고,2023
4017,여,0.63556,청주대성고,주성고,흥덕고,금천고,충대사대부고,봉명고,상당고,2023
4018,여,0.76189,청주대성고,청주중앙여고,상당고,주성고,금천고,봉명고,충북여고,2023
4019,여,0.72176,주성고,산남고,청주대성고,봉명고,청주여고,청주중앙여고,일신여고,2023
4020,여,0.81567,봉명고,서원고,금천고,산남고,흥덕고,청주대성고,충북여고,2023
4021,여,0.66225,흥덕고,충북여고,청주여고,일신여고,서원고,금천고,충대사대부고,2023
4022,여,0.63094,청주대성고,금천고,주성고,흥덕고,청주여고,청주중앙여고,상당고,2023
4023,여,0.76996,충대사대부고,흥덕고,청주대성고,충북여고,봉명고,상당고,청주여고,2023
4024,여,0.84886,청주여고,충북여고,금천고,청주대성고,산남고,충대사대부고,주성고,2023
4025,여,0.67467,상당고,금천고,일신여고,청주여고,서원고,청주중앙여고,충대사대부고,2023
4026,여,0.60588,상당고,흥덕고,금천고,청주대성고,서원고,주성고,봉명고,2023
4027,여,0.5518,충대사대부고,산남고,일신여고,청주여고,상당고,금천고,봉명고,2023
4028,여,0.58324,흥덕고,산남고,충북여고,봉명고,충대사대부고,청주여고,서원고,2023
4029,여,0.65917,금천고,주성고,충북여고,상당고,충대사대부고,서원고,봉명고,2023
4030,여,0.71357,충대사대부고,충북여고,주성고,서원고,청주여고,상당고,봉명고,2023
4031,여,0.64986,청주대성고,충북여고,산남고,서원고,청주여고,금천고,충대사대부고,2023
4032,여,0.76687,흥덕고,충대사대부고,상당고,서원고,봉명고,청주대성고,청주여고,2023
4033,여,0.79675,청주중앙여고,봉명고,충대사대부고,충북여고,청주대성고,청주여고,주성고,2023
4034,여,0.66507,흥덕고,청주중앙여고,주성고,봉명고,청주여고,충대사대부고,산남고,2023
4035,여,0.73688,충대사대부고,서원고,청주대성고,주성고,청주중앙여고,산남고,흥덕고,2023
4036,여,0.65608,청주대성고,상당고,청주중앙여고,일신여고,충대사대부고,산남고,흥덕고,2023
4037,여,0.78651,청주대성고,산남고,서원고,충북여고,주성고,금천고,청주여고,2023
4038,여,0.81966,충대사대부고,서원고,충북여고,청주대성고,흥덕고,상당고,청주여고,2023
4039,여,0.84093,상당고,청주중앙여고,충대사대부고,충북여고,흥덕고,청주여고,금천고,2023
4040,여,0.88841,산남고,주성고,청주중앙여고,흥덕고,충북여고,금천고,상당고,2023
4041,여,0.81759,청주대성고,흥덕고,청주중앙여고,서원고,주성고,금천고,상당고,2023
4042,여,0.53855,산남고,봉명고,흥덕고,충대사대부고,금천고,주성고,충북여고,2023
4043,여,0.61433,산남고,흥덕고,서원고,주성고,일신여고,충대사대부고,청주여고,2023
4044,여,0.69185,주성고,청주중앙여고,상당고,충북여고,서원고,흥덕고,금천고,2023
4045,여,0.77945,청주대성고,흥덕고,산남고,금천고,청주중앙여고,주성고,충북여고,2023
4046,여,0.71643,서원고,봉명고,주성고,청주대성고,흥덕고,충북여고,충대사대부고,2023
4047,여,0.86669,충북여고,청주대성고,흥덕고,청주중앙여고,상당고,일신여고,금천고,2023
4048,여,0.85245,충대사대부고,충북여고,청주대성고,흥덕고,산남고,일신여고,금천고,2023
4049,여,0.83547,산남고,청주대성고,충대사대부고,흥덕고,서원고,봉명고,상당고,2023
4050,여,0.52769,충북여고,봉명고,산남고,충대사대부고,청주중앙여고,일신여고,서원고,2023
4051,여,0.87763,흥덕고,상당고,일신여고,주성고,충북여고,청주여고,서원고,2023
4052,여,0.84807,청주여고,일신여고,금천고,충북여고,상당고,주성고,봉명고,2023
4053,여,0.64641,충북여고,일신여고,주성고,청주중앙여고,봉명고,상당고,산남고,2023
4054,여,0.59444,산남고,금천고,청주대성고,충대사대부고,청주여고,주성고,충북여고,2023
4055,여,0.58563,흥덕고,일신여고,주성고,청주여고,서원고,금천고,상당고,2023
4056,여,0.85159,청주대성고,충대사대부고,청주중앙여고,일신여고,상당고,봉명고,주성고,2023
4057,여,0.53283,청주대성고,일신여고,충대사대부고,봉명고,주성고,충북여고,상당고,2023
4058,여,0.64361,상당고,금천고,일신여고,청주중앙여고,흥덕고,청주대성고,주성고,2023
4059,여,0.64816,충대사대부고,일신여고,청주대성고,주성고,흥덕고,봉명고,청주중앙여고,2023
4060,여,0.55383,주성고,충대사대부고,일신여고,충북여고,서원고,청주여고,상당고,2023
4061,여,0.6732,상당고,충북여고,충대사대부고,서원고,청주대성고,청주중앙여고,청주여고,2023
4062,여,0.72558,충북여고,금천고,청주대성고,산남고,청주중앙여고,청주여고,일신여고,2023
4063,여,0.52816,청주여고,서원고,충북여고,일신여고,흥덕고,주성고,상당고,2023
4064,여,0.79002,산남고,서원고,흥덕고,금천고,일신여고,충북여고,청주중앙여고,2023
4065,여,0.85794,상당고,봉명고,청주중앙여고,서원고,일신여고,청주대성고,청주여고,2023
4066,여,0.67394,청주여고,봉명고,흥덕고,충북여고,일신여고,상당고,충대사대부고,2023
4067,여,0.81184,청주여고,청주대성고,주성고,충대사대부고,봉명고,산남고,서원고,2023
4068,여,0.6284,산남고,청주대성고,충북여고,서원고,청주여고,주성고,흥덕고,2023
4069,여,0.76639,서원고,일신여고,충대사대부고,산남고,주성고,청주중앙여고,청주대성고,2023
4070,여,0.77847,금천고,일신여고,산남고,주성고,상당고,충대사대부고,청주중앙여고,2023
4071,여,0.60263,청주여고,충대사대부고,청주중앙여고,흥덕고,금천고,서원고,봉명고,2023
4072,여,0.86468,주성고,상당고,서원고,봉명고,일신여고,청주여고,청주대성고,2023
4073,여,0.54184,충북여고,주성고,봉명고,산남고,청주여고,일신여고,서원고,2023
4074,여,0.50903,주성고,충북여고,상당고,산남고,청주대성고,금천고,서원고,2023
4075,여,0.72005,봉명고,충대사대부고,청주여고,흥덕고,서원고,주성고,금천고,2023
4076,여,0.71048,충대사대부고,금천고,일신여고,청주중앙여고,상당고,서원고,주성고,2023
4077,여,0.81139,흥덕고,봉명고,상당고,충대사대부고,청주여고,서원고,산남고,2023
4078,여,0.56845,청주대성고,흥덕고,청주중앙여고,충북여고,충대사대부고,주성고,상당고,2023
4079,여,0.55532,상당고,일신여고,흥덕고,산남고,주성고,충북여고,금천고,2023
4080,여,0.73288,산남고,일신여고,청주대성고,주성고,서원고,충대사대부고,충북여고,2023
4081,여,0.63834,봉명고,청주중앙여고,충북여고,상당고,청주대성고,산남고,청주여고,2023
4082,여,0.62708,청주여고,흥덕고,산남고,충대사대부고,금천고,충북여고,주성고,2023
4083,여,0.60848,충대사대부고,청주중앙여고,청주대성고,청주여고,봉명고,금천고,충북여고,2023
4084,여,0.77524,주성고,충북여고,금천고,서원고,청주여고,청주중앙여고,일신여고,2023
4085,여,0.52538,청주중앙여고,흥덕고,산남고,일신여고,충대사대부고,청주대성고,서원고,2023
4086,여,0.88677,산남고,청주여고,청주중앙여고,흥덕고,봉명고,금천고,일신여고,2023
4087,여,0.68885,청주여고,청주대성고,상당고,주성고,충대사대부고,서원고,흥덕고,2023
4088,여,0.53584,서원고,흥덕고,청주여고,충북여고,상당고,충대사대부고,금천고,2023
4089,여,0.67638,금천고,청주대성고,충대사대부고,일신여고,상당고,충북여고,청주중앙여고,2023
4090,여,0.68617,흥덕고,금천고,상당고,충북여고,청주여고,충대사대부고,주성고,2023
4091,여,0.59667,흥덕고,충북여고,주성고,상당고,봉명고,금천고,일신여고,2023
4092,여,0.60533,산남고,충대사대부고,봉명고,일신여고,주성고,충북여고,금천고,2023
4093,여,0.73957,청주여고,일신여고,산남고,서원고,봉명고,금천고,주성고,2023
4094,여,0.84639,금천고,충대사대부고,충북여고,일신여고,봉명고,상당고,청주대성고,2023
4095,여,0.72634,서원고,금천고,상당고,충대사대부고,산남고,청주대성고,청주여고,2023
4096,여,0.84626,청주중앙여고,청주여고,충북여고,산남고,흥덕고,주성고,일신여고,2023
4097,여,0.7334,서원고,봉명고,일신여고,상당고,산남고,청주대성고,충대사대부고,2023
4098,여,0.64324,흥덕고,청주여고,산남고,청주대성고,주성고,일신여고,서원고,2023
4099,여,0.80236,충대사대부고,청주중앙여고,서원고,흥덕고,봉명고,일신여고,충북여고,2023
4100,여,0.69925,봉명고,상당고,충대사대부고,흥덕고,일신여고,청주여고,청주중앙여고,2023
4101,여,0.78979,충대사대부고,청주여고,일신여고,충북여고,흥덕고,금천고,상당고,2023
4102,여,0.82287,청주중앙여고,청주여고,금천고,서원고,산남고,흥덕고,봉명고,2023
4103,여,0.74647,봉명고,서원고,흥덕고,일신여고,충대사대부고,산남고,금천고,2023
4104,여,0.62956,금천고,충대사대부고,청주중앙여고,청주여고,충북여고,산남고,청주대성고,2023
4105,여,0.85891,청주여고,상당고,산남고,충대사대부고,청주대성고,금천고,청주중앙여고,2023
4106,여,0.73957,흥덕고,금천고,봉명고,주성고,산남고,충대사대부고,청주중앙여고,2023
4107,여,0.72989,충북여고,산남고,금천고,흥덕고,봉명고,서원고,충대사대부고,2023
4108,여,0.77302,주성고,흥덕고,청주여고,봉명고,청주중앙여고,청주대성고,일신여고,2023
4109,여,0.64177,산남고,서원고,금천고,흥덕고,주성고,충북여고,봉명고,2023
4110,여,0.57072,충북여고,일신여고,청주대성고,흥덕고,청주여고,금천고,청주중앙여고,2023
4111,여,0.85552,일신여고,산남고,청주중앙여고,상당고,금천고,주성고,청주여고,2023
4112,여,0.82811,청주중앙여고,충북여고,충대사대부고,상당고,주성고,산남고,서원고,2023
4113,여,0.87401,흥덕고,일신여고,봉명고,서원고,청주중앙여고,주성고,청주대성고,2023
4114,여,0.61797,주성고,금천고,흥덕고,충북여고,일신여고,산남고,청주중앙여고,2023
4115,여,0.75506,흥덕고,청주대성고,충대사대부고,청주여고,산남고,주성고,충북여고,2023
4116,여,0.55604,금천고,상당고,충대사대부고,주성고,산남고,청주대성고,서원고,2023
4117,여,0.51976,주성고,서원고,충북여고,산남고,금천고,봉명고,상당고,2023
4118,여,0.86749,봉명고,청주중앙여고,상당고,흥덕고,충북여고,청주대성고,일신여고,2023
4119,여,0.83798,청주여고,흥덕고,금천고,주성고,청주대성고,봉명고,일신여고,2023
4120,여,0.77259,산남고,일신여고,상당고,청주대성고,금천고,흥덕고,주성고,2023
4121,여,0.59968,충대사대부고,상당고,산남고,흥덕고,일신여고,금천고,서원고,2023
4122,여,0.87102,충대사대부고,봉명고,산남고,주성고,금천고,상당고,일신여고,2023
4123,여,0.60814,청주대성고,서원고,산남고,청주여고,금천고,충대사대부고,흥덕고,2023
4124,여,0.60473,금천고,일신여고,상당고,청주대성고,청주중앙여고,서원고,충대사대부고,2023
4125,여,0.50426,충대사대부고,산남고,주성고,청주중앙여고,금천고,서원고,청주여고,2023
4126,여,0.56559,상당고,봉명고,청주대성고,서원고,청주중앙여고,주성고,흥덕고,2023
4127,여,0.54101,주성고,산남고,상당고,청주중앙여고,봉명고,흥덕고,서원고,2023
4128,여,0.57271,금천고,청주중앙여고,청주여고,주성고,봉명고,상당고,산남고,2023
4129,여,0.6984,충대사대부고,청주여고,흥덕고,금천고,일신여고,산남고,청주중앙여고,2023
4130,여,0.55065,청주중앙여고,일신여고,봉명고,주성고,서원고,충대사대부고,충북여고,2023
4131,여,0.86694,청주여고,충대사대부고,봉명고,상당고,서원고,흥덕고,일신여고,2023
4132,여,0.7361,청주대성고,일신여고,충북여고,흥덕고,금천고,산남고,충대사대부고,2023
4133,여,0.69171,봉명고,흥덕고,청주중앙여고,주성고,청주여고,충대사대부고,일신여고,2023
4134,여,0.56748,청주대성고,주성고,상당고,충북여고,충대사대부고,산남고,서원고,2023
4135,여,0.88546,흥덕고,청주여고,금천고,충북여고,산남고,서원고,일신여고,2023
4136,여,0.88785,봉명고,청주중앙여고,일신여고,상당고,서원고,청주여고,충대사대부고,2023
4137,여,0.67952,주성고,청주여고,일신여고,흥덕고,산남고,상당고,서원고,2023
4138,여,0.87699,청주대성고,산남고,청주중앙여고,상당고,충북여고,봉명고,서원고,2023
4139,여,0.58233,봉명고,충북여고,산남고,충대사대부고,흥덕고,상당고,서원고,2023
4140,여,0.89611,봉명고,서원고,산남고,충북여고,금천고,청주여고,청주대성고,2023
4141,여,0.53523,충대사대부고,일신여고,청주대성고,금천고,봉명고,청주여고,충북여고,2023
4142,여,0.62205,봉명고,주성고,충북여고,산남고,청주대성고,충대사대부고,청주중앙여고,2023
4143,여,0.56473,금천고,주성고,충북여고,흥덕고,청주여고,청주대성고,서원고,2023
4144,여,0.68904,청주여고,상당고,일신여고,주성고,충북여고,청주중앙여고,금천고,2023
4145,여,0.77315,흥덕고,산남고,청주대성고,금천고,충북여고,봉명고,청주여고,2023
4146,여,0.77309,청주중앙여고,청주대성고,봉명고,금천고,주성고,흥덕고,서원고,2023
4147,여,0.85942,청주여고,청주중앙여고,서원고,충북여고,산남고,흥덕고,충대사대부고,2023
4148,여,0.74366,청주중앙여고,충북여고,주성고,일신여고,충대사대부고,청주여고,청주대성고,2023
4149,여,0.60509,충북여고,서원고,일신여고,주성고,산남고,청주여고,충대사대부고,2023
4150,여,0.71905,봉명고,충북여고,흥덕고,서원고,일신여고,청주대성고,청주여고,2023
4151,여,0.88484,금천고,흥덕고,충대사대부고,충북여고,서원고,일신여고,봉명고,2023
4152,여,0.70157,일신여고,충북여고,봉명고,산남고,서원고,충대사대부고,청주여고,2023
4153,여,0.64044,산남고,일신여고,상당고,주성고,충북여고,충대사대부고,서원고,2023
4154,여,0.80546,서원고,산남고,일신여고,주성고,흥덕고,충북여고,봉명고,2023
4155,여,0.54103,금천고,청주대성고,충대사대부고,청주여고,상당고,충북여고,주성고,2023
4156,여,0.67006,흥덕고,금천고,충대사대부고,일신여고,봉명고,청주여고,상당고,2023
4157,여,0.72504,충북여고,상당고,충대사대부고,일신여고,청주대성고,서원고,금천고,2023
4158,여,0.73282,청주중앙여고,상당고,주성고,금천고,청주여고,산남고,흥덕고,2023
4159,여,0.79285,충북여고,산남고,청주중앙여고,흥덕고,주성고,청주대성고,상당고,2023
4160,여,0.58958,충북여고,봉명고,청주중앙여고,산남고,충대사대부고,서원고,청주대성고,2023
4161,여,0.73074,서원고,주성고,청주중앙여고,봉명고,금천고,상당고,일신여고,2023
4162,여,0.81872,충대사대부고,산남고,봉명고,청주대성고,청주여고,서원고,주성고,2023
4163,여,0.63202,일신여고,청주중앙여고,봉명고,청주여고,충북여고,충대사대부고,산남고,2023
4164,여,0.64059,주성고,충대사대부고,일신여고,청주여고,청주중앙여고,서원고,충북여고,2023
4165,여,0.51032,흥덕고,봉명고,서원고,상당고,충대사대부고,청주중앙여고,금천고,2023
4166,여,0.83612,산남고,일신여고,봉명고,청주여고,주성고,충대사대부고,금천고,2023
4167,여,0.72657,흥덕고,청주여고,충북여고,금천고,일신여고,주성고,충대사대부고,2023
4168,여,0.76615,일신여고,서원고,주성고,청주여고,상당고,봉명고,산남고,2023
4169,여,0.88002,청주대성고,봉명고,청주여고,산남고,금천고,주성고,충북여고,2023
4170,여,0.79031,금천고,일신여고,산남고,서원고,청주대성고,봉명고,충북여고,2023
4171,여,0.57811,산남고,상당고,청주대성고,금천고,충대사대부고,흥덕고,주성고,2023
4172,여,0.77142,충북여고,청주대성고,금천고,청주여고,상당고,봉명고,청주중앙여고,2023
4173,여,0.58155,서원고,청주중앙여고,일신여고,주성고,흥덕고,산남고,금천고,2023
4174,여,0.55409,청주중앙여고,청주여고,주성고,산남고,흥덕고,충북여고,청주대성고,2023
4175,여,0.82646,충북여고,산남고,금천고,서원고,청주여고,청주대성고,상당고,2023
4176,여,0.7443,봉명고,충북여고,금천고,서원고,산남고,청주대성고,충대사대부고,2023
4177,여,0.50842,충대사대부고,청주여고,산남고,흥덕고,청주대성고,상당고,일신여고,2023
4178,여,0.6395,주성고,청주중앙여고,청주대성고,상당고,산남고,청주여고,충대사대부고,2023
4179,여,0.77908,청주여고,충북여고,흥덕고,금천고,서원고,봉명고,주성고,2023
4180,여,0.54873,서원고,상당고,금천고,충북여고,산남고,봉명고,청주대성고,2023
